id,kode_provinsi,nama_provinsi,kode_kabupaten_kota_kemendagri,nama_kabupaten_kota_kemendagri,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa,bps_nama_desa,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa,kemendagri_nama_desa,status_sinyal,keberadaan_internet,kepemilikan_internet,ketersediaan_tower_bts,jarak_tower_terdekat,keberadaan_telkomsel,keberadaan_indosat,keberadaan_xl_axiata,keberadaan_operator_lain,operator_lainnya,tahun
96,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201240,PARUNG,3201240011,PAMAGER SARI,32.01.10,PARUNG,32.01.10.2006,PAMEGARSARI,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
97,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201240,PARUNG,3201240014,WARUJAYA,32.01.10,PARUNG,32.01.10.2007,WARUJAYA,SINYAL LEMAH,ADA,TIDAK ADA,ADA,1.0,ADA,ADA,ADA,ADA,0,2021
98,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201240,PARUNG,3201240016,BOJONG INDAH,32.01.10,PARUNG,32.01.10.2008,BOJONGINDAH,SINYAL KUAT,TIDAK ADA,TIDAK ADA,ADA,1.0,ADA,ADA,ADA,ADA,0,2021
99,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201240,PARUNG,3201240010,JABON MEKAR,32.01.10,PARUNG,32.01.10.2009,JABONMEKAR,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
100,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,3201250004,CIDOKOM,32.01.11,GUNUNG SINDUR,32.01.11.2001,CIDOKOM,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,AXIS,2021
101,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,3201250005,PADURENAN,32.01.11,GUNUNG SINDUR,32.01.11.2002,PADURENAN,SINYAL KUAT,ADA,ADA,ADA,2.0,ADA,ADA,ADA,ADA,AXIS,2021
102,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,3201250008,PENGASINAN,32.01.11,GUNUNG SINDUR,32.01.11.2003,PENGASINAN,SINYAL KUAT,ADA,ADA,ADA,1000.0,ADA,ADA,ADA,ADA,TRI,2021
103,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,3201250006,CURUG,32.01.11,GUNUNG SINDUR,32.01.11.2004,CURUG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
104,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,3201250009,GUNUNG SINDUR,32.01.11,GUNUNG SINDUR,32.01.11.2005,GUNUNGSINDUR,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
105,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,3201250001,JAMPANG,32.01.11,GUNUNG SINDUR,32.01.11.2006,JAMPANG,SINYAL LEMAH,ADA,TIDAK ADA,ADA,0.01,TIDAK ADA,TIDAK ADA,TIDAK ADA,ADA,SMARTFREN,2021
106,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,3201250002,CIBADUNG,32.01.11,GUNUNG SINDUR,32.01.11.2007,CIBADUNG,SINYAL KUAT,TIDAK ADA,ADA,ADA,2000.0,ADA,ADA,ADA,ADA,"AXIS, IM3, XL, TRI",2021
107,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,3201250003,CIBINONG,32.01.11,GUNUNG SINDUR,32.01.11.2008,CIBINONG,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
108,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,3201250007,RAWAKALONG,32.01.11,GUNUNG SINDUR,32.01.11.2009,RAWAKALONG,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,"AXIS, TRI, SMARTFREN",2021
109,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201250,GUNUNG SINDUR,3201250010,PABUARAN,32.01.11,GUNUNG SINDUR,32.01.11.2010,PABUARAN,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,0,2021
110,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230009,BOJONG,32.01.12,KEMANG,32.01.12.2001,BOJONG,SINYAL KUAT,ADA,ADA,TIDAK ADA,10.0,ADA,ADA,ADA,ADA,TRI,2021
111,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230008,PARAKAN JAYA,32.01.12,KEMANG,32.01.12.2002,PARAKANJAYA,SINYAL LEMAH,ADA,ADA,ADA,0.5,ADA,ADA,ADA,ADA,"SMARTFREN, IM3",2021
112,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230010,KEMANG,32.01.12,KEMANG,32.01.12.2003,KEMANG,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,0,2021
113,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230011,PABUARAN,32.01.12,KEMANG,32.01.12.2004,PABUARAN,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,TRI,2021
114,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230006,SEMPLAK BARAT,32.01.12,KEMANG,32.01.12.2005,SEMPLAK BARAT,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
115,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230015,JAMPANG,32.01.12,KEMANG,32.01.12.2007,JAMPANG,SINYAL KUAT,ADA,ADA,TIDAK ADA,100.0,ADA,ADA,ADA,ADA,"TRI, AXIS, SMARTFREN",2021
116,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230014,PONDOK UDIK,32.01.12,KEMANG,32.01.12.2008,PONDOK UDIK,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,ADA,ADA,TRI,2021
117,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201230,KEMANG,3201230013,TEGAL,32.01.12,KEMANG,32.01.12.2009,TEGAL,SINYAL KUAT,TIDAK ADA,ADA,ADA,0.0,ADA,ADA,ADA,ADA,0,2021
118,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220012,BOJONG BARU,32.01.13,BOJONG GEDE,32.01.13.2001,BOJONGBARU,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
119,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220002,CIMANGGIS,32.01.13,BOJONG GEDE,32.01.13.2002,CIMANGGIS,SINYAL KUAT,ADA,ADA,ADA,5.0,ADA,ADA,ADA,ADA,TRI,2021
120,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220011,SUSUKAN,32.01.13,BOJONG GEDE,32.01.13.2003,SUSUKAN,SINYAL KUAT,ADA,TIDAK ADA,ADA,700.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
121,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220015,RAGAJAYA,32.01.13,BOJONG GEDE,32.01.13.2004,RAGAJAYA,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
122,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220004,KEDUNG WARINGIN,32.01.13,BOJONG GEDE,32.01.13.2005,KEDUNGWARINGIN,SINYAL KUAT,ADA,ADA,ADA,100.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
123,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220003,WARINGIN JAYA,32.01.13,BOJONG GEDE,32.01.13.2006,WARINGINJAYA,SINYAL KUAT,ADA,ADA,ADA,700.0,ADA,ADA,ADA,ADA,"TRI, AXIS, SMARTFREN",2021
124,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,#N/A,#N/A,32.01.13,BOJONG GEDE,#N/A,RAWAPANJANG,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
125,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201220,BOJONG GEDE,3201220005,BOJONG GEDE,32.01.13,BOJONG GEDE,32.01.13.2009,BOJONGGEDE,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"INDOSAT, TRI, XL, SMARTFREN",2021
126,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020018,LEUWILIANG,32.01.14,LEUWILIANG,32.01.14.2001,LEUWILIANG,SINYAL KUAT,ADA,ADA,ADA,2.0,ADA,ADA,ADA,ADA,TRI,2021
127,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020001,PURASARI,32.01.14,LEUWILIANG,32.01.14.2002,PURASARI,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
128,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020003,KARYASARI,32.01.14,LEUWILIANG,32.01.14.2003,KARYASARI,SINYAL LEMAH,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
129,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020004,PABANGBON,32.01.14,LEUWILIANG,32.01.14.2004,PABANGBON,SINYAL LEMAH,TIDAK ADA,TIDAK ADA,TIDAK ADA,0.5,ADA,ADA,TIDAK ADA,TIDAK ADA,0,2021
130,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020005,KARACAK,32.01.14,LEUWILIANG,32.01.14.2005,KARACAK,SINYAL LEMAH,ADA,ADA,ADA,1000.0,ADA,ADA,ADA,ADA,TRI,2021
131,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020006,BARENGKOK,32.01.14,LEUWILIANG,32.01.14.2006,BARENGKOK,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
132,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020017,LEUWIMEKAR,32.01.14,LEUWILIANG,32.01.14.2007,LEUWIMEKAR,SINYAL KUAT,ADA,ADA,ADA,350.0,ADA,ADA,ADA,ADA,INDOSAT,2021
133,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020002,PURASEDA,32.01.14,LEUWILIANG,32.01.14.2008,PURASEDA,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,TIDAK ADA,ADA,SMARTFREN,2021
134,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020016,CIBEBER I,32.01.14,LEUWILIANG,32.01.14.2009,CIBEBER I,SINYAL KUAT,ADA,ADA,TIDAK ADA,30.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
135,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020007,CIBEBER II,32.01.14,LEUWILIANG,32.01.14.2010,CIBEBER II,SINYAL LEMAH,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,TRI,2021
136,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201020,LEUWILIANG,3201020019,KAREHKEL,32.01.14,LEUWILIANG,32.01.14.2011,KAREHKEL,SINYAL KUAT,TIDAK ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
137,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050019,CIAMPEA,32.01.15,CIAMPEA,32.01.15.2001,CIAMPEA,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
138,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050008,CINANGKA,32.01.15,CIAMPEA,32.01.15.2002,CINANGKA,SINYAL KUAT,ADA,ADA,ADA,300.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
139,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050013,CIHIDEUNG UDIK,32.01.15,CIAMPEA,32.01.15.2003,CIHIDEUNGUDIK,SINYAL KUAT,ADA,ADA,ADA,1000.0,ADA,ADA,ADA,ADA,TRI,2021
140,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050012,BOJONG JENGKOL,32.01.15,CIAMPEA,32.01.15.2004,BOJONGJENGKOL,SINYAL KUAT,ADA,ADA,ADA,150.0,ADA,ADA,ADA,ADA,TRI,2021
141,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050011,TEGAL WARU,32.01.15,CIAMPEA,32.01.15.2005,TEGALWARU,SINYAL KUAT,ADA,ADA,ADA,50.0,ADA,ADA,ADA,ADA,TRI,2021
142,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050009,CIBUNTU,32.01.15,CIAMPEA,32.01.15.2006,CIBUNTU,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
143,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050010,CICADAS,32.01.15,CIAMPEA,32.01.15.2007,CICADAS,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN, AXIS",2021
144,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050017,CIBADAK,32.01.15,CIAMPEA,32.01.15.2008,CIBADAK,SINYAL KUAT,ADA,TIDAK ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
145,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050016,BOJONG RANGKAS,32.01.15,CIAMPEA,32.01.15.2009,BOJONGRANGKAS,SINYAL KUAT,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
146,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050014,CIHIDEUNG ILIR,32.01.15,CIAMPEA,32.01.15.2010,CIHIDEUNGHILIR,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
147,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050015,CIBANTENG,32.01.15,CIAMPEA,32.01.15.2011,CIBANTENG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
148,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050018,BENTENG,32.01.15,CIAMPEA,32.01.15.2012,BENTENG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"SMARTFREN, AXIS, TRI",2021
149,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201050,CIAMPEA,3201050004,CIAMPEA UDIK,32.01.15,CIAMPEA,32.01.15.2013,CIAMPEA UDIK,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"SMARTFREN, AXIS, TRI",2021
150,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040001,SITU UDIK,32.01.16,CIBUNGBULANG,32.01.16.2001,SITU UDIK,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,TRI,2021
151,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040002,SITU ILIR,32.01.16,CIBUNGBULANG,32.01.16.2002,SITU ILIR,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
152,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040007,CEMPLANG,32.01.16,CIBUNGBULANG,32.01.16.2003,CEMPLANG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
153,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040005,CIBATOK 1,32.01.16,CIBUNGBULANG,32.01.16.2004,CIBATOK I,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,0,2021
154,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040004,CIARUTEN UDIK,32.01.16,CIBUNGBULANG,32.01.16.2005,CIARUTEUN UDIK,SINYAL LEMAH,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
155,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040013,LEUWEUNG KOLOT,32.01.16,CIBUNGBULANG,32.01.16.2006,LEUWEUNGKOLOT,SINYAL KUAT,TIDAK ADA,ADA,ADA,0.6,ADA,ADA,ADA,ADA,TRI,2021
156,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040011,CIMANGGU 1,32.01.16,CIBUNGBULANG,32.01.16.2007,CIMANGGU I,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
157,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040010,CIMANGGU 2,32.01.16,CIBUNGBULANG,32.01.16.2008,CIMANGGU II,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
158,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040009,DUKUH,32.01.16,CIBUNGBULANG,32.01.16.2009,DUKUH,SINYAL KUAT,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,ADA,TRI,2021
159,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040015,CIJUJUNG,32.01.16,CIBUNGBULANG,32.01.16.2010,CIJUJUNG,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,"TELKOMSEL, INDOSAT",2021
160,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040014,CIARUTEN ILIR,32.01.16,CIBUNGBULANG,32.01.16.2011,CIARUTEUN ILIR,SINYAL LEMAH,TIDAK ADA,TIDAK ADA,TIDAK ADA,1000.0,ADA,ADA,ADA,ADA,0,2021
161,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040003,CIBATOK 2,32.01.16,CIBUNGBULANG,32.01.16.2012,CIBATOK II,SINYAL LEMAH,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,ADA,0,2021
162,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040006,SUKAMAJU,32.01.16,CIBUNGBULANG,32.01.16.2013,SUKAMAJU,SINYAL KUAT,ADA,ADA,ADA,2.0,ADA,ADA,ADA,ADA,TRI,2021
163,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040008,GALUGA,32.01.16,CIBUNGBULANG,32.01.16.2014,GALUGA,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,"TRI, AXIS, SMARTFREN",2021
164,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201040,CIBUNGBULANG,3201040012,GIRIMULYA,32.01.16,CIBUNGBULANG,32.01.16.2015,GIRIMULYA,SINYAL KUAT,ADA,ADA,ADA,0.45,ADA,ADA,ADA,ADA,0,2021
165,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030002,PURWABAKTI,32.01.17,PAMIJAHAN,32.01.17.2001,PURWABAKTI,SINYAL KUAT,ADA,ADA,ADA,0.1,ADA,ADA,TIDAK ADA,ADA,SMARTFREN,2021
166,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030001,CIBUNIAN,32.01.17,PAMIJAHAN,32.01.17.2002,CIBUNIAN,SINYAL LEMAH,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,AXIS,2021
167,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030011,CIBITUNG WETAN,32.01.17,PAMIJAHAN,32.01.17.2003,CIBITUNGWETAN,SINYAL KUAT,ADA,ADA,ADA,0.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
168,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030014,GUNUNG MENYAN,32.01.17,PAMIJAHAN,32.01.17.2004,GUNUNGMENYAN,SINYAL KUAT,ADA,ADA,ADA,10.0,ADA,ADA,ADA,ADA,"SMARTFREN, TRI",2021
169,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030006,GUNUNG BUNDER 2,32.01.17,PAMIJAHAN,32.01.17.2005,GUNUNGBUNDER II,SINYAL KUAT,ADA,ADA,ADA,0.3,ADA,ADA,ADA,ADA,SMARTFREN,2021
170,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030013,PASAREAN,32.01.17,PAMIJAHAN,32.01.17.2006,PASAREAN,SINYAL KUAT,ADA,ADA,ADA,1000.0,ADA,ADA,ADA,ADA,INDIHOME,2021
171,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030015,CIMAYANG,32.01.17,PAMIJAHAN,32.01.17.2007,CIMAYANG,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,ADA,ADA,TRI,2021
172,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030012,PAMIJAHAN,32.01.17,PAMIJAHAN,32.01.17.2008,PAMIJAHAN,SINYAL KUAT,ADA,ADA,TIDAK ADA,121.0,ADA,ADA,ADA,ADA,0,2021
173,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030008,CIBENING,32.01.17,PAMIJAHAN,32.01.17.2009,CIBENING,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,AS,2021
174,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030007,GUNUNG BUNDER 1,32.01.17,PAMIJAHAN,32.01.17.2010,GUNUNGBUNDER I,SINYAL LEMAH,ADA,ADA,ADA,0.25,ADA,ADA,ADA,ADA,TRI,2021
175,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030010,CIBITUNG KULON,32.01.17,PAMIJAHAN,32.01.17.2011,CIBITUNG KULON,SINYAL LEMAH,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
176,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030009,GUNUNG PICUNG,32.01.17,PAMIJAHAN,32.01.17.2012,GUNUNG PICUNG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
177,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030004,CIASIHAN,32.01.17,PAMIJAHAN,32.01.17.2013,CIASIHAN,SINYAL KUAT,ADA,ADA,ADA,1.5,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
178,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030005,GUNUNG SARI,32.01.17,PAMIJAHAN,32.01.17.2014,GUNUNGSARI,SINYAL KUAT,ADA,ADA,ADA,200.0,ADA,ADA,ADA,ADA,TRI,2021
179,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,3201030003,CIASMARA,32.01.17,PAMIJAHAN,32.01.17.2015,CIASMARA,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
180,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260007,RUMPIN,32.01.18,RUMPIN,32.01.18.2001,RUMPIN,SINYAL KUAT,ADA,ADA,ADA,300.0,ADA,ADA,ADA,ADA,TRI,2021
181,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260001,LEUWIBATU,32.01.18,RUMPIN,32.01.18.2002,LEUWIBATU,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,ADA,ADA,TRI,2021
182,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260002,CIDOKOM,32.01.18,RUMPIN,32.01.18.2003,CIDOKOM,SINYAL KUAT,TIDAK ADA,TIDAK ADA,TIDAK ADA,300.0,ADA,ADA,ADA,ADA,0,2021
183,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260003,GOBANG,32.01.18,RUMPIN,32.01.18.2004,GOBANG,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
184,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260005,CIBODAS,32.01.18,RUMPIN,32.01.18.2005,CIBODAS,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
185,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260004,RABAK,32.01.18,RUMPIN,32.01.18.2006,RABAK,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,ADA,ADA,TRI,2021
186,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260006,KAMPUNG SAWAH,32.01.18,RUMPIN,32.01.18.2007,KAMPUNGSAWAH,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
187,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260008,CIPINANG,32.01.18,RUMPIN,32.01.18.2008,CIPINANG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, AXIS, SMARTFREN",2021
188,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260009,SUKASARI,32.01.18,RUMPIN,32.01.18.2009,SUKASARI,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
189,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260011,TAMAN SARI,32.01.18,RUMPIN,32.01.18.2010,TAMANSARI,SINYAL KUAT,ADA,ADA,ADA,300.0,ADA,ADA,ADA,ADA,"SMARTFREN, TRI, AXIS",2021
190,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201260,RUMPIN,3201260010,KERTAJAYA,32.01.18,RUMPIN,32.01.18.2011,KERTAJAYA,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN, AXIS",2021
